Epoch 4, ranks: [16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]
Epoch 9, ranks: [16, 16, 14, 16, 16, 16, 16, 16, 17, 14, 14, 14, 16, 14, 14, 13]
Epoch 14, ranks: [16, 16, 14, 15, 16, 16, 15, 15, 18, 14, 14, 13, 16, 14, 13, 10]
Epoch 19, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 19, 14, 14, 12, 16, 14, 12, 9]
Epoch 24, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 19, 14, 14, 12, 16, 14, 12, 8]
Epoch 29, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 19, 14, 14, 12, 16, 14, 12, 7]
Epoch 34, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 20, 14, 14, 12, 16, 13, 12, 7]
Epoch 39, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 20, 14, 14, 12, 16, 13, 12, 7]
Epoch 44, ranks: [16, 16, 14, 15, 16, 16, 15, 14, 21, 14, 14, 11, 16, 13, 11, 7]
Epoch 49, ranks: [16, 16, 14, 14, 16, 16, 15, 14, 21, 14, 14, 10, 16, 13, 10, 7]
Epoch 54, ranks: [16, 16, 14, 14, 16, 16, 15, 14, 21, 14, 14, 9, 16, 13, 9, 7]
Epoch 59, ranks: [17, 17, 14, 14, 17, 17, 15, 14, 21, 14, 14, 8, 17, 13, 9, 6]
Epoch 64, ranks: [17, 17, 14, 14, 17, 17, 15, 14, 21, 14, 14, 8, 17, 12, 9, 5]
Epoch 69, ranks: [17, 17, 14, 14, 17, 17, 15, 14, 21, 14, 14, 8, 17, 11, 9, 4]
Epoch 74, ranks: [17, 17, 14, 14, 17, 16, 15, 14, 21, 14, 14, 8, 17, 10, 9, 3]
Epoch 79, ranks: [18, 18, 14, 14, 18, 16, 15, 14, 21, 14, 14, 8, 18, 9, 9, 2]
Epoch 84, ranks: [18, 18, 14, 14, 18, 16, 15, 14, 21, 14, 14, 8, 18, 9, 9, 1]
Epoch 89, ranks: [18, 17, 14, 14, 18, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 94, ranks: [18, 17, 14, 14, 18, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 99, ranks: [17, 17, 14, 14, 19, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 104, ranks: [16, 17, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 109, ranks: [16, 17, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 114, ranks: [16, 17, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 119, ranks: [16, 17, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 17, 9, 8, 1]
Epoch 124, ranks: [16, 16, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 18, 9, 8, 1]
Epoch 129, ranks: [15, 16, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 19, 9, 8, 1]
Epoch 134, ranks: [15, 16, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 19, 9, 8, 1]
Epoch 139, ranks: [15, 16, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 19, 9, 8, 1]
Epoch 144, ranks: [15, 16, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 149, ranks: [14, 15, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 154, ranks: [14, 15, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 159, ranks: [14, 15, 14, 14, 20, 16, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 164, ranks: [13, 15, 14, 14, 20, 17, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 169, ranks: [13, 15, 14, 14, 20, 18, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 174, ranks: [13, 15, 14, 14, 20, 19, 15, 14, 21, 14, 14, 8, 20, 9, 8, 1]
Epoch 179, ranks: [13, 15, 14, 14, 19, 19, 15, 14, 22, 14, 14, 8, 20, 8, 8, 1]
Epoch 184, ranks: [12, 15, 14, 14, 19, 19, 15, 14, 23, 14, 14, 8, 20, 8, 8, 1]
Epoch 189, ranks: [12, 15, 13, 14, 19, 19, 15, 14, 23, 14, 14, 8, 20, 8, 8, 1]
Epoch 194, ranks: [12, 14, 13, 14, 18, 19, 16, 14, 23, 14, 14, 8, 21, 8, 8, 1]
Epoch 199, ranks: [11, 15, 13, 15, 18, 20, 16, 15, 23, 15, 15, 8, 21, 8, 8, 2]
