Epoch 4, ranks: [16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]
Epoch 9, ranks: [16, 16, 15, 15, 17, 16, 16, 15, 17, 15, 15, 15, 16, 15, 13, 12]
Epoch 14, ranks: [16, 16, 14, 14, 18, 15, 15, 14, 18, 14, 14, 14, 16, 14, 12, 10]
Epoch 19, ranks: [16, 16, 14, 13, 19, 15, 15, 13, 19, 14, 14, 13, 16, 14, 11, 8]
Epoch 24, ranks: [16, 16, 14, 13, 20, 15, 15, 13, 20, 14, 14, 13, 16, 14, 10, 7]
Epoch 29, ranks: [16, 16, 14, 13, 20, 15, 15, 13, 20, 14, 14, 13, 16, 14, 9, 7]
Epoch 34, ranks: [16, 16, 14, 12, 20, 15, 15, 12, 21, 14, 14, 12, 16, 14, 8, 7]
Epoch 39, ranks: [16, 16, 14, 11, 21, 15, 15, 11, 21, 14, 14, 11, 16, 14, 8, 5]
Epoch 44, ranks: [16, 16, 14, 10, 21, 15, 15, 11, 21, 14, 14, 10, 16, 14, 8, 4]
Epoch 49, ranks: [16, 16, 14, 10, 21, 15, 15, 10, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 54, ranks: [16, 16, 14, 10, 21, 15, 15, 9, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 59, ranks: [16, 16, 14, 10, 22, 15, 15, 9, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 64, ranks: [16, 16, 14, 9, 22, 15, 15, 9, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 69, ranks: [16, 16, 14, 9, 22, 15, 15, 9, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 74, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 79, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 9, 16, 14, 8, 4]
Epoch 84, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 89, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 94, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 99, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 104, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 109, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 114, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 119, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 124, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 129, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 134, ranks: [16, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 139, ranks: [15, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 144, ranks: [15, 16, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 16, 14, 8, 4]
Epoch 149, ranks: [14, 17, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 17, 14, 8, 4]
Epoch 154, ranks: [14, 18, 14, 9, 22, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 159, ranks: [13, 19, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 164, ranks: [13, 19, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 17, 14, 8, 4]
Epoch 169, ranks: [13, 19, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 174, ranks: [13, 19, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 179, ranks: [13, 19, 14, 9, 23, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 184, ranks: [13, 19, 14, 8, 23, 15, 15, 8, 21, 14, 14, 8, 18, 14, 8, 4]
Epoch 189, ranks: [12, 19, 13, 8, 23, 15, 15, 8, 22, 14, 14, 8, 18, 14, 8, 4]
Epoch 194, ranks: [11, 19, 13, 8, 22, 16, 16, 8, 22, 15, 13, 8, 19, 13, 8, 5]
Epoch 199, ranks: [11, 18, 13, 8, 22, 16, 16, 8, 22, 16, 13, 8, 19, 13, 8, 4]
