108.84422805905342,110.87243989109993,107.38403463363647,108.90276917815208,111.32629877328873,110.29290571808815,109.89690774679184,111.02198728919029,110.33707222342491,111.15516003966331,111.68041613698006,111.13508677482605,110.520304530859,112.83776023983955,112.22596234083176,112.18775993585587,111.16274407505989,112.0174075961113,111.89134567975998,112.41426849365234,113.48322826623917,113.30478125810623,112.493587911129,114.17644613981247,113.79668354988098,113.19264674186707,113.88450753688812,113.12655800580978,112.86255311965942,112.5046197772026,112.43119478225708,112.31469511985779,111.76544845104218,111.70252293348312,111.8871283531189,111.66052860021591,111.82615649700165,112.19343435764313,112.26114720106125,112.27852886915207,112.01818752288818,112.05011332035065,111.95401620864868,112.00287246704102,112.069266974926,112.07141983509064,112.06133300065994
82.85,82.89,83.25,83.13,83.02,82.87,82.95,83.06,83.1,82.97,82.99,82.96,82.98,82.96,82.89,82.96,83.14,83.08,83.06,82.99,83.19,83.05,82.97,82.75,83.13,83.14,83.02,83.02,83.04,83.06,83.14,83.11,83.19,83.22,83.2,83.19,83.22,83.19,83.16,83.12,83.2,83.3,83.27,83.3,83.32,83.28,83.29
