111.10840624570847,111.87950682640076,112.33246353268623,112.18493884801865,110.61752408742905,111.6393373310566,111.492417126894,112.05181568861008,112.11809334158897,111.59238567948341,111.34903767704964,111.83741429448128,111.21748140454292,111.42479425668716,111.66835620999336,111.94178441166878,112.81051629781723,112.45941925048828,112.4973991215229,112.60166916251183,113.05286926031113,112.72778487205505,112.4001878798008,112.68279081583023,112.94758105278015,112.94387584924698,112.79252988100052,112.86277288198471,112.86516734957695,112.95703846216202,112.98737388849258,112.96746927499771,112.95215713977814,112.92551764845848
83.55,83.39,83.5,83.59,83.76,83.66,83.71,83.56,83.59,83.45,83.48,83.54,83.6,83.65,83.7,83.65,83.74,83.57,83.61,83.62,83.59,83.7,83.62,83.77,83.74,83.64,83.59,83.59,83.65,83.68,83.75,83.78,83.76,83.75
