105.780457675457,106.55943608283997,107.22354459762573,105.68844482302666,106.63008460402489,105.94614398479462,107.0295920073986,108.02327534556389,108.22222155332565,109.6442300081253,109.43466067314148,109.71534860134125,109.39981663227081,108.92790925502777,109.48136162757874,109.2474776506424,109.45287644863129,109.598866045475,109.8394346833229,109.70752304792404,109.55386358499527,109.6096715927124,109.53405529260635,109.35631793737411,109.45341050624847,109.48186588287354,109.45885181427002,109.3836818933487,109.39204776287079,109.37675619125366,109.37638598680496
85.36,85.49,85.32,85.35,85.3,85.45,85.34,85.26,85.14,85.24,85.33,85.27,85.26,85.41,85.33,85.35,85.33,85.31,85.33,85.36,85.31,85.33,85.37,85.39,85.37,85.35,85.41,85.45,85.45,85.43,85.42
